DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityStartTimeZone,ActivityEndDate,ActivityEndTime,ActivityEndTimeZone,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2021-09-25,,,,,,,,,"Temperature, air",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2021-09-25,,,,,,,,,"Temperature, air",,,18,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW089,"Ottawa River, Baie Alexandria, Aylmer",45.4,-75.867,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Depth, Secchi disk depth",,,1.64,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW033,"Ottawa River, Dowstream Portage Du Fort",45.570618,-76.665802,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Temperature, water",,,18,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW089,"Ottawa River, Baie Alexandria, Aylmer",45.4,-75.867,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Temperature, water",,,19,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW033,"Ottawa River, Dowstream Portage Du Fort",45.570618,-76.665802,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Depth, Secchi disk depth",,,1.38,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW033,"Ottawa River, Dowstream Portage Du Fort",45.570618,-76.665802,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2021-09-25,,,,,,,,,"Temperature, air",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Temperature, water",,,17,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,pH,,,6.6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2021-09-25,,,,,,,,,"Temperature, air",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,pH,,,6.7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Temperature, water",,,18,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-25,,,,,,,,,"Temperature, water",,,19,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-26,,,,,,,,,"Temperature, water",,,17,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-26,,,,,,,,,pH,,,7.2,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2021-09-26,,,,,,,,,"Temperature, air",,,15,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2021-09-26,,,,,,,,,"Depth, Secchi disk depth",,,0.21,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-27,,,,,,,,,"Temperature, air",,,15.17,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-27,,,,,,,,,"Temperature, water",,,15,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-27,,,,,,,,,pH,,,8.4,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Temperature, water",,,7,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW089,"Ottawa River, Baie Alexandria, Aylmer",45.4,-75.867,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,pH,,,7.2,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW089,"Ottawa River, Baie Alexandria, Aylmer",45.4,-75.867,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Temperature, water",,,15.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW089,"Ottawa River, Baie Alexandria, Aylmer",45.4,-75.867,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-28,,,,,,,,,"Temperature, air",,,23,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-28,,,,,,,,,"Temperature, air",,,12,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Temperature, water",,,15,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-28,,,,,,,,,"Temperature, air",,,18.02,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Temperature, water",,,15,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW089,"Ottawa River, Baie Alexandria, Aylmer",45.4,-75.867,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Depth, Secchi disk depth",,,1,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Depth, Secchi disk depth",,,0.45,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-28,,,,,,,,,"Temperature, air",,,15.17,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-28,,,,,,,,,"Temperature, water",,,12,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-28,,,,,,,,,"Temperature, air",,,14.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW053,"Ottawa River, Lavergne Bay A",45.452093,-76.283569,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,21,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,7.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW053,"Ottawa River, Lavergne Bay A",45.452093,-76.283569,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,28.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Depth, Secchi disk depth",,,1.25,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,22,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,8.4,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,29,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,16,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW053,"Ottawa River, Lavergne Bay A",45.452093,-76.283569,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW093,"Ottawa River, Davis Island A",45.987778,-77.282778,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Depth, Secchi disk depth",,,0.4955,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW093,"Ottawa River, Davis Island A",45.987778,-77.282778,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,27,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,17,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW093,"Ottawa River, Davis Island A",45.987778,-77.282778,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,23.8,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW043,"Ottawa River, Luskville, Mid-Channel",45.484316,-76.005378,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,18.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-05-29,,,,,,,,,"Temperature, air",,,18,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Depth, Secchi disk depth",,,1.9,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Depth, Secchi disk depth",,,3.29,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,pH,,,7.2,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,15.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,11,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW053,"Ottawa River, Lavergne Bay A",45.452093,-76.283569,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Depth, Secchi disk depth",,,0.97,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW051,"Madawaska River, Arnprior, Mouth B",45.443125,-76.349176,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-05-29,,,,,,,,,"Temperature, water",,,18.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-24,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-24,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-24,,,,,,,,,"Temperature, air",,,16,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW104,"Ottawa River, Limerick Island",45.58,-76.67,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-24,,,,,,,,,"Temperature, water",,,12,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-25,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-25,,,,,,,,,"Temperature, air",,,28,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW078,"Ottawa River, Lake Temiskaming, Oster Island Dock",47.393611,-79.541389,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-25,,,,,,,,,"Temperature, air",,,20.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW078,"Ottawa River, Lake Temiskaming, Oster Island Dock",47.393611,-79.541389,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-25,,,,,,,,,pH,,,7.2,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW078,"Ottawa River, Lake Temiskaming, Oster Island Dock",47.393611,-79.541389,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-25,,,,,,,,,"Temperature, water",,,19.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-25,,,,,,,,,"Temperature, water",,,28,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW078,"Ottawa River, Lake Temiskaming, Oster Island Dock",47.393611,-79.541389,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-25,,,,,,,,,"Depth, Secchi disk depth",,,1.04,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW082,"Ottawa River, Lake Temiskaming, Sutton Bay, Harris Twp",47.54009,-79.582248,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-25,,,,,,,,,"Depth, Secchi disk depth",,,0.394,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,"Depth, Secchi disk depth",,,1.75,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,"Temperature, water",,,22,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW096,"Ottawa River, Ferguson'S Bay",45.519102,-76.5696,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-26,,,,,,,,,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,"Depth, Secchi disk depth",,,1,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,"Temperature, water",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-26,,,,,,,,,"Temperature, air",,,30,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW068,"Ottawa River, Bristol, South Of Flag Island",45.5216387,-76.473577,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-26,,,,,,,,,"Temperature, air",,,22,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW096,"Ottawa River, Ferguson'S Bay",45.519102,-76.5696,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,"Temperature, water",,,22,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW096,"Ottawa River, Ferguson'S Bay",45.519102,-76.5696,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,pH,,,6.4,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-26,,,,,,,,,pH,,,7.8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-27,,,,,,,,,"Temperature, air",,,19,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-27,,,,,,,,,"Depth, Secchi disk depth",,,0.75,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-27,,,,,,,,,"Temperature, water",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW102,"Hawkesbury Creek, Wabi Bay",47.88816,-79.67088,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-27,,,,,,,,,pH,,,7.6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2022-06-29,,,,,,,,,"Temperature, air",,,22,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-29,,,,,,,,,"Temperature, water",,,19,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW036,"Ottawa River, Upstream Of Portage-Du-Fort",45.627102,-76.670784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2022-06-29,,,,,,,,,pH,,,6.3,None,Actual,,,,,,,,,,,,,,
